District,S.No.,Parameters,Type,April - Total [(A+B) or (C+D)],April - Public [A],April - Private [B],April - Urban [C],April - Rural [D],May - Total [(A+B) or (C+D)],May - Public [A],May - Private [B],May - Urban [C],May - Rural [D],June - Total [(A+B) or (C+D)],June - Public [A],June - Private [B],June - Urban [C],June - Rural [D],July - Total [(A+B) or (C+D)],July - Public [A],July - Private [B],July - Urban [C],July - Rural [D],August - Total [(A+B) or (C+D)],August - Public [A],August - Private [B],August - Urban [C],August - Rural [D],September - Total [(A+B) or (C+D)],September - Public [A],September - Private [B],September - Urban [C],September - Rural [D],October - Total [(A+B) or (C+D)],October - Public [A],October - Private [B],October - Urban [C],October - Rural [D],November - Total [(A+B) or (C+D)],November - Public [A],November - Private [B],November - Urban [C],November - Rural [D],December - Total [(A+B) or (C+D)],December - Public [A],December - Private [B],December - Urban [C],December - Rural [D],January - Total [(A+B) or (C+D)],January - Public [A],January - Private [B],January - Urban [C],January - Rural [D],February - Total [(A+B) or (C+D)],February - Public [A],February - Private [B],February - Urban [C],February - Rural [D],March - Total [(A+B) or (C+D)],March - Public [A],March - Private [B],March - Urban [C],March - Rural [D],Total - Total [(A+B) or (C+D)],Total - Public [A],Total - Private [B],Total - Urban [C],Total - Rural [D]
Yanam,'16.8.4',Number of Deaths due to Dengue,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanam,'16.8.5',Number of Deaths due to Acute Encephelitis Syndrome (AES),TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanam,'16.8.6',Number of Deaths due to Japanese Encephalitis (JE),TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanam,'15.5.1',Radiology - X-ray,TOTAL,688,688,0,0,688,712,712,0,0,712,720,720,0,0,720,786,786,0,0,786,659,659,0,0,659,597,597,0,0,597,597,597,0,0,597,606,606,0,0,606,688,688,0,0,688,673,673,0,0,673,813,813,0,0,813,490,490,0,0,490,8029,8029,0,0,8029
Yanam,'15.5.2',Radiology - Ultrasonography (USG),TOTAL,101,101,0,0,101,73,73,0,0,73,67,67,0,0,67,79,79,0,0,79,74,74,0,0,74,74,74,0,0,74,152,140,12,12,140,87,87,0,0,87,102,102,0,0,102,56,56,0,0,56,173,173,0,0,173,92,92,0,0,92,1130,1118,12,12,1118
Yanam,'17.1',Vaccine - DPT,1. Balance From Previous Month,300,NA,NA,NA,NA,210,NA,NA,NA,NA,130,NA,NA,NA,NA,150,NA,NA,NA,NA,360,NA,NA,NA,NA,400,NA,NA,NA,NA,880,NA,NA,NA,NA,990,NA,NA,NA,NA,460,NA,NA,NA,NA,270,NA,NA,NA,NA,200,NA,NA,NA,NA,110,NA,NA,NA,NA,4460,NA,NA,NA,NA
Yanam,17.1',Vaccine - DPT,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,290,NA,NA,NA,NA,90,NA,NA,NA,NA,600,NA,NA,NA,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,1430,NA,NA,NA,NA
Yanam,17.1',Vaccine - DPT,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.1',Vaccine - DPT,4. Stock Distributed,90,NA,NA,NA,NA,80,NA,NA,NA,NA,90,NA,NA,NA,NA,80,NA,NA,NA,NA,50,NA,NA,NA,NA,120,NA,NA,NA,NA,130,NA,NA,NA,NA,530,NA,NA,NA,NA,190,NA,NA,NA,NA,70,NA,NA,NA,NA,90,NA,NA,NA,NA,40,NA,NA,NA,NA,1560,NA,NA,NA,NA
Yanam,17.1',Vaccine - DPT,5. Total Stock,210,NA,NA,NA,NA,130,NA,NA,NA,NA,150,NA,NA,NA,NA,360,NA,NA,NA,NA,400,NA,NA,NA,NA,880,NA,NA,NA,NA,990,NA,NA,NA,NA,460,NA,NA,NA,NA,270,NA,NA,NA,NA,200,NA,NA,NA,NA,110,NA,NA,NA,NA,170,NA,NA,NA,NA,4330,NA,NA,NA,NA
Yanam,'17.2',Vaccine - Pentavalent,1. Balance From Previous Month,370,NA,NA,NA,NA,220,NA,NA,NA,NA,80,NA,NA,NA,NA,90,NA,NA,NA,NA,70,NA,NA,NA,NA,240,NA,NA,NA,NA,270,NA,NA,NA,NA,420,NA,NA,NA,NA,360,NA,NA,NA,NA,330,NA,NA,NA,NA,450,NA,NA,NA,NA,220,NA,NA,NA,NA,3120,NA,NA,NA,NA
Yanam,17.2',Vaccine - Pentavalent,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,200,NA,NA,NA,NA,400,NA,NA,NA,NA,200,NA,NA,NA,NA,300,NA,NA,NA,NA,100,NA,NA,NA,NA,200,NA,NA,NA,NA,300,NA,NA,NA,NA,150,NA,NA,NA,NA,300,NA,NA,NA,NA,2330,NA,NA,NA,NA
Yanam,17.2',Vaccine - Pentavalent,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.2',Vaccine - Pentavalent,4. Stock Distributed,150,NA,NA,NA,NA,140,NA,NA,NA,NA,170,NA,NA,NA,NA,220,NA,NA,NA,NA,230,NA,NA,NA,NA,170,NA,NA,NA,NA,150,NA,NA,NA,NA,160,NA,NA,NA,NA,230,NA,NA,NA,NA,180,NA,NA,NA,NA,230,NA,NA,NA,NA,150,NA,NA,NA,NA,2180,NA,NA,NA,NA
Yanam,17.2',Vaccine - Pentavalent,5. Total Stock,220,NA,NA,NA,NA,80,NA,NA,NA,NA,90,NA,NA,NA,NA,70,NA,NA,NA,NA,240,NA,NA,NA,NA,270,NA,NA,NA,NA,420,NA,NA,NA,NA,360,NA,NA,NA,NA,330,NA,NA,NA,NA,450,NA,NA,NA,NA,370,NA,NA,NA,NA,370,NA,NA,NA,NA,3270,NA,NA,NA,NA
Yanam,'17.3',Vaccine - OPV,1. Balance From Previous Month,260,NA,NA,NA,NA,260,NA,NA,NA,NA,460,NA,NA,NA,NA,440,NA,NA,NA,NA,380,NA,NA,NA,NA,440,NA,NA,NA,NA,180,NA,NA,NA,NA,260,NA,NA,NA,NA,260,NA,NA,NA,NA,260,NA,NA,NA,NA,360,NA,NA,NA,NA,320,NA,NA,NA,NA,3880,NA,NA,NA,NA
Yanam,17.3',Vaccine - OPV,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,300,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,300,NA,NA,NA,NA,300,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,2860,NA,NA,NA,NA
Yanam,17.3',Vaccine - OPV,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.3',Vaccine - OPV,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,NA,NA,NA,NA,360,NA,NA,NA,NA,440,NA,NA,NA,NA,260,NA,NA,NA,NA,280,NA,NA,NA,NA,300,NA,NA,NA,NA,300,NA,NA,NA,NA,300,NA,NA,NA,NA,360,NA,NA,NA,NA,260,NA,NA,NA,NA,3180,NA,NA,NA,NA
Yanam,17.3',Vaccine - OPV,5. Total Stock,260,NA,NA,NA,NA,260,NA,NA,NA,NA,440,NA,NA,NA,NA,380,NA,NA,NA,NA,440,NA,NA,NA,NA,180,NA,NA,NA,NA,260,NA,NA,NA,NA,260,NA,NA,NA,NA,260,NA,NA,NA,NA,360,NA,NA,NA,NA,0,NA,NA,NA,NA,460,NA,NA,NA,NA,3560,NA,NA,NA,NA
Yanam,'17.4',Vaccine - TT,1. Balance From Previous Month,70,NA,NA,NA,NA,240,NA,NA,NA,NA,130,NA,NA,NA,NA,60,NA,NA,NA,NA,30,NA,NA,NA,NA,50,NA,NA,NA,NA,420,NA,NA,NA,NA,730,NA,NA,NA,NA,250,NA,NA,NA,NA,180,NA,NA,NA,NA,240,NA,NA,NA,NA,210,NA,NA,NA,NA,2610,NA,NA,NA,NA
Yanam,17.4',Vaccine - TT,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,80,NA,NA,NA,NA,130,NA,NA,NA,NA,660,NA,NA,NA,NA,500,NA,NA,NA,NA,480,NA,NA,NA,NA,300,NA,NA,NA,NA,200,NA,NA,NA,NA,100,NA,NA,NA,NA,300,NA,NA,NA,NA,2840,NA,NA,NA,NA
Yanam,17.4',Vaccine - TT,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.4',Vaccine - TT,4. Stock Distributed,70,NA,NA,NA,NA,110,NA,NA,NA,NA,160,NA,NA,NA,NA,110,NA,NA,NA,NA,110,NA,NA,NA,NA,290,NA,NA,NA,NA,190,NA,NA,NA,NA,960,NA,NA,NA,NA,370,NA,NA,NA,NA,140,NA,NA,NA,NA,130,NA,NA,NA,NA,40,NA,NA,NA,NA,2680,NA,NA,NA,NA
Yanam,17.4',Vaccine - TT,5. Total Stock,0,NA,NA,NA,NA,130,NA,NA,NA,NA,60,NA,NA,NA,NA,30,NA,NA,NA,NA,50,NA,NA,NA,NA,420,NA,NA,NA,NA,730,NA,NA,NA,NA,250,NA,NA,NA,NA,180,NA,NA,NA,NA,240,NA,NA,NA,NA,210,NA,NA,NA,NA,470,NA,NA,NA,NA,2770,NA,NA,NA,NA
Yanam,'17.5',Vaccine - DT,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.5',Vaccine - DT,2. Stocks Received,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA
Yanam,17.5',Vaccine - DT,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.5',Vaccine - DT,4. Stock Distributed,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA
Yanam,17.5',Vaccine - DT,5. Total Stock,240,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,240,NA,NA,NA,NA
Yanam,'17.6',Vaccine - BCG,1. Balance From Previous Month,260,NA,NA,NA,NA,160,NA,NA,NA,NA,110,NA,NA,NA,NA,180,NA,NA,NA,NA,210,NA,NA,NA,NA,130,NA,NA,NA,NA,260,NA,NA,NA,NA,280,NA,NA,NA,NA,220,NA,NA,NA,NA,250,NA,NA,NA,NA,240,NA,NA,NA,NA,260,NA,NA,NA,NA,2560,NA,NA,NA,NA
Yanam,17.6',Vaccine - BCG,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,50,NA,NA,NA,NA,100,NA,NA,NA,NA,100,NA,NA,NA,NA,900,NA,NA,NA,NA
Yanam,17.6',Vaccine - BCG,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.6',Vaccine - BCG,4. Stock Distributed,100,NA,NA,NA,NA,50,NA,NA,NA,NA,80,NA,NA,NA,NA,70,NA,NA,NA,NA,80,NA,NA,NA,NA,70,NA,NA,NA,NA,80,NA,NA,NA,NA,60,NA,NA,NA,NA,70,NA,NA,NA,NA,60,NA,NA,NA,NA,80,NA,NA,NA,NA,60,NA,NA,NA,NA,860,NA,NA,NA,NA
Yanam,17.6',Vaccine - BCG,5. Total Stock,160,NA,NA,NA,NA,110,NA,NA,NA,NA,180,NA,NA,NA,NA,210,NA,NA,NA,NA,130,NA,NA,NA,NA,260,NA,NA,NA,NA,280,NA,NA,NA,NA,220,NA,NA,NA,NA,250,NA,NA,NA,NA,240,NA,NA,NA,NA,260,NA,NA,NA,NA,300,NA,NA,NA,NA,2600,NA,NA,NA,NA
Yanam,'17.7',Vaccine - Measles,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.7',Vaccine - Measles,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.7',Vaccine - Measles,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.7',Vaccine - Measles,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.7',Vaccine - Measles,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Yanam,'17.8',Vaccine - JE,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.8',Vaccine - JE,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.8',Vaccine - JE,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.8',Vaccine - JE,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.8',Vaccine - JE,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Yanam,'17.9',Vaccine - Hepatitis B,1. Balance From Previous Month,200,NA,NA,NA,NA,120,NA,NA,NA,NA,80,NA,NA,NA,NA,100,NA,NA,NA,NA,160,NA,NA,NA,NA,200,NA,NA,NA,NA,140,NA,NA,NA,NA,280,NA,NA,NA,NA,210,NA,NA,NA,NA,260,NA,NA,NA,NA,170,NA,NA,NA,NA,180,NA,NA,NA,NA,2100,NA,NA,NA,NA
Yanam,17.9',Vaccine - Hepatitis B,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,120,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,NA,NA,NA,NA
Yanam,17.9',Vaccine - Hepatitis B,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.9',Vaccine - Hepatitis B,4. Stock Distributed,80,NA,NA,NA,NA,40,NA,NA,NA,NA,80,NA,NA,NA,NA,60,NA,NA,NA,NA,60,NA,NA,NA,NA,60,NA,NA,NA,NA,80,NA,NA,NA,NA,70,NA,NA,NA,NA,50,NA,NA,NA,NA,90,NA,NA,NA,NA,40,NA,NA,NA,NA,40,NA,NA,NA,NA,750,NA,NA,NA,NA
Yanam,17.9',Vaccine - Hepatitis B,5. Total Stock,120,NA,NA,NA,NA,80,NA,NA,NA,NA,100,NA,NA,NA,NA,160,NA,NA,NA,NA,200,NA,NA,NA,NA,140,NA,NA,NA,NA,280,NA,NA,NA,NA,210,NA,NA,NA,NA,260,NA,NA,NA,NA,170,NA,NA,NA,NA,180,NA,NA,NA,NA,140,NA,NA,NA,NA,2040,NA,NA,NA,NA
Yanam,'17.10',Vaccine - Typhoid,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.10',Vaccine - Typhoid,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.10',Vaccine - Typhoid,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.10',Vaccine - Typhoid,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.10',Vaccine - Typhoid,5. Total Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,'17.11',Vaccine - Vitamin K,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.11',Vaccine - Vitamin K,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.11',Vaccine - Vitamin K,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.11',Vaccine - Vitamin K,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,17.11',Vaccine - Vitamin K,5. Total Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yanam,'17.12',Rotavirus,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,NA,NA,NA,NA,1920,NA,NA,NA,NA,1814,NA,NA,NA,NA,1664,NA,NA,NA,NA,1460,NA,NA,NA,NA,1286,NA,NA,NA,NA,1080,NA,NA,NA,NA,11206,NA,NA,NA,NA
Yanam,17.12',Rotavirus,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA
